user_id,event_type,timestamp,device,source
1246,add_to_cart,2026-05-17T22:10:25,mobile,paid_ads
1246,checkout_start,2026-05-17T22:13:25,mobile,paid_ads
1247,page_view,2026-05-17T23:22:15,mobile,organic
1248,page_view,2026-05-16T21:38:02,desktop,email
1249,page_view,2026-05-15T07:11:04,desktop,referral
1249,add_to_cart,2026-05-15T07:14:04,desktop,referral
1249,checkout_start,2026-05-15T07:17:04,desktop,referral
1249,purchase,2026-05-15T07:20:04,desktop,referral
1250,page_view,2026-01-29T10:58:43,mobile,paid_ads
1250,add_to_cart,2026-01-29T11:01:43,mobile,paid_ads
1251,page_view,2026-03-18T15:18:16,mobile,social
1251,add_to_cart,2026-03-18T15:21:16,mobile,social
1252,page_view,2026-03-20T20:32:52,mobile,paid_ads
1253,page_view,2026-05-05T01:22:00,desktop,referral
1254,page_view,2026-01-02T11:56:46,mobile,organic
1254,add_to_cart,2026-01-02T11:59:46,mobile,organic
1254,checkout_start,2026-01-02T12:02:46,mobile,organic
1254,purchase,2026-01-02T12:05:46,mobile,organic
1255,page_view,2026-04-16T03:58:31,desktop,paid_ads
1255,add_to_cart,2026-04-16T04:01:31,desktop,paid_ads
1256,page_view,2026-04-06T09:23:27,mobile,organic
1257,page_view,2026-04-23T21:53:28,mobile,paid_ads
1257,add_to_cart,2026-04-23T21:56:28,mobile,paid_ads
1257,checkout_start,2026-04-23T21:59:28,mobile,paid_ads
1257,purchase,2026-04-23T22:02:28,mobile,paid_ads
1258,page_view,2026-02-04T12:26:47,mobile,organic
1258,add_to_cart,2026-02-04T12:29:47,mobile,organic
1258,checkout_start,2026-02-04T12:32:47,mobile,organic
1258,purchase,2026-02-04T12:35:47,mobile,organic
1259,page_view,2026-05-07T21:45:08,mobile,organic
1259,add_to_cart,2026-05-07T21:48:08,mobile,organic
1260,page_view,2026-04-10T04:07:06,mobile,social
1261,page_view,2026-01-04T21:15:03,mobile,organic
1262,page_view,2026-01-03T13:30:18,tablet,organic
1262,add_to_cart,2026-01-03T13:33:18,tablet,organic
1262,checkout_start,2026-01-03T13:36:18,tablet,organic
1262,purchase,2026-01-03T13:39:18,tablet,organic
1263,page_view,2026-03-09T22:15:42,desktop,organic
1264,page_view,2026-01-27T22:46:32,desktop,organic
1265,page_view,2026-06-11T20:09:14,desktop,organic
1265,add_to_cart,2026-06-11T20:12:14,desktop,organic
1265,checkout_start,2026-06-11T20:15:14,desktop,organic
1265,purchase,2026-06-11T20:18:14,desktop,organic
1266,page_view,2026-01-24T01:24:26,desktop,paid_ads
1267,page_view,2026-02-26T10:27:30,tablet,email
1267,add_to_cart,2026-02-26T10:30:30,tablet,email
1268,page_view,2026-04-04T08:22:45,mobile,organic
1269,page_view,2026-01-11T00:03:42,mobile,organic
1270,page_view,2026-06-05T03:27:11,mobile,organic
1270,add_to_cart,2026-06-05T03:30:11,mobile,organic
1271,page_view,2026-01-04T21:35:49,mobile,organic
1272,page_view,2026-04-03T23:49:37,desktop,organic
1273,page_view,2026-02-23T18:24:05,desktop,paid_ads
1274,page_view,2026-01-31T01:37:58,desktop,organic
1275,page_view,2026-04-25T03:04:34,mobile,social
1276,page_view,2026-02-21T17:46:09,mobile,organic
1276,add_to_cart,2026-02-21T17:49:09,mobile,organic
1276,checkout_start,2026-02-21T17:52:09,mobile,organic
1276,purchase,2026-02-21T17:55:09,mobile,organic
1277,page_view,2026-01-31T13:04:30,mobile,social
1278,page_view,2026-01-06T05:38:17,mobile,referral
1279,page_view,2026-05-25T01:50:44,mobile,organic
1279,add_to_cart,2026-05-25T01:53:44,mobile,organic
1280,page_view,2026-05-12T02:10:28,mobile,paid_ads
1281,page_view,2026-04-13T19:17:13,desktop,paid_ads
1281,add_to_cart,2026-04-13T19:20:13,desktop,paid_ads
1281,checkout_start,2026-04-13T19:23:13,desktop,paid_ads
1281,purchase,2026-04-13T19:26:13,desktop,paid_ads
1282,page_view,2026-03-08T09:54:14,desktop,paid_ads
1282,add_to_cart,2026-03-08T09:57:14,desktop,paid_ads
1282,checkout_start,2026-03-08T10:00:14,desktop,paid_ads
1282,purchase,2026-03-08T10:03:14,desktop,paid_ads
1283,page_view,2026-03-13T04:17:55,desktop,organic
1284,page_view,2026-02-23T17:07:00,mobile,email
1285,page_view,2026-03-25T02:45:56,tablet,email
1286,page_view,2026-06-06T09:20:03,mobile,email
1287,page_view,2026-03-13T05:16:01,mobile,organic
1288,page_view,2026-05-30T03:46:47,desktop,referral
1289,page_view,2026-06-10T20:38:35,mobile,referral
1289,add_to_cart,2026-06-10T20:41:35,mobile,referral
1290,page_view,2026-06-11T12:09:28,mobile,organic
1290,add_to_cart,2026-06-11T12:12:28,mobile,organic
1291,page_view,2026-01-24T15:11:29,desktop,paid_ads
1291,add_to_cart,2026-01-24T15:14:29,desktop,paid_ads
1292,page_view,2026-02-16T20:18:01,mobile,organic
1292,add_to_cart,2026-02-16T20:21:01,mobile,organic
1293,page_view,2026-02-18T02:09:04,desktop,social
1293,add_to_cart,2026-02-18T02:12:04,desktop,social
1293,checkout_start,2026-02-18T02:15:04,desktop,social
1293,purchase,2026-02-18T02:18:04,desktop,social
1294,page_view,2026-06-04T03:24:24,desktop,email
1294,add_to_cart,2026-06-04T03:27:24,desktop,email
1295,page_view,2026-01-12T04:15:49,desktop,social
1295,add_to_cart,2026-01-12T04:18:49,desktop,social
1295,checkout_start,2026-01-12T04:21:49,desktop,social
1295,purchase,2026-01-12T04:24:49,desktop,social
1296,page_view,2026-03-28T22:05:12,mobile,referral
1296,add_to_cart,2026-03-28T22:08:12,mobile,referral
1297,page_view,2026-03-20T10:30:09,desktop,social
1297,add_to_cart,2026-03-20T10:33:09,desktop,social
1297,checkout_start,2026-03-20T10:36:09,desktop,social
1297,purchase,2026-03-20T10:39:09,desktop,social
1298,page_view,2026-03-17T03:32:56,mobile,social
1299,page_view,2026-01-07T07:27:24,desktop,organic
1299,add_to_cart,2026-01-07T07:30:24,desktop,organic
1299,checkout_start,2026-01-07T07:33:24,desktop,organic
1299,purchase,2026-01-07T07:36:24,desktop,organic
1300,page_view,2026-01-29T15:10:07,desktop,email
1300,add_to_cart,2026-01-29T15:13:07,desktop,email
1301,page_view,2026-03-27T03:23:59,mobile,organic
1302,page_view,2026-02-08T05:27:33,mobile,organic
1302,add_to_cart,2026-02-08T05:30:33,mobile,organic
1302,checkout_start,2026-02-08T05:33:33,mobile,organic
1302,purchase,2026-02-08T05:36:33,mobile,organic
1303,page_view,2026-01-27T08:58:31,mobile,email
1304,page_view,2026-01-20T00:55:59,desktop,referral
1305,page_view,2026-02-07T12:28:46,mobile,social
1306,page_view,2026-01-29T18:27:46,desktop,referral
1306,add_to_cart,2026-01-29T18:30:46,desktop,referral
1306,checkout_start,2026-01-29T18:33:46,desktop,referral
1307,page_view,2026-03-23T15:27:30,mobile,organic
1308,page_view,2026-03-27T04:51:41,desktop,paid_ads
1309,page_view,2026-05-18T17:31:34,mobile,paid_ads
1310,page_view,2026-04-18T16:36:49,mobile,organic
1311,page_view,2026-03-02T11:00:13,desktop,email
1312,page_view,2026-02-04T03:03:58,desktop,organic
1312,add_to_cart,2026-02-04T03:06:58,desktop,organic
1313,page_view,2026-03-17T14:09:53,desktop,social
1314,page_view,2026-03-04T06:52:14,desktop,referral
1314,add_to_cart,2026-03-04T06:55:14,desktop,referral
1314,checkout_start,2026-03-04T06:58:14,desktop,referral
1315,page_view,2026-01-07T22:27:23,mobile,email
1315,add_to_cart,2026-01-07T22:30:23,mobile,email
1315,checkout_start,2026-01-07T22:33:23,mobile,email
1315,purchase,2026-01-07T22:36:23,mobile,email
1316,page_view,2026-01-21T07:04:00,mobile,organic
1317,page_view,2026-02-16T15:47:08,mobile,social
1318,page_view,2026-04-16T23:21:28,mobile,email
1319,page_view,2026-02-09T01:56:41,mobile,email
1319,add_to_cart,2026-02-09T01:59:41,mobile,email
1320,page_view,2026-04-19T21:56:29,mobile,paid_ads
1321,page_view,2026-05-09T09:45:14,desktop,social
1321,add_to_cart,2026-05-09T09:48:14,desktop,social
1321,checkout_start,2026-05-09T09:51:14,desktop,social
1322,page_view,2026-02-02T23:13:25,tablet,paid_ads
1323,page_view,2026-05-24T19:53:04,mobile,organic
1324,page_view,2026-06-14T12:52:24,mobile,paid_ads
1324,add_to_cart,2026-06-14T12:55:24,mobile,paid_ads
1325,page_view,2026-01-28T03:04:23,mobile,email
1326,page_view,2026-03-14T05:34:06,mobile,social
1326,add_to_cart,2026-03-14T05:37:06,mobile,social
1327,page_view,2026-05-22T06:40:59,mobile,social
1327,add_to_cart,2026-05-22T06:43:59,mobile,social
1327,checkout_start,2026-05-22T06:46:59,mobile,social
1328,page_view,2026-05-04T01:03:20,desktop,paid_ads
1328,add_to_cart,2026-05-04T01:06:20,desktop,paid_ads
1328,checkout_start,2026-05-04T01:09:20,desktop,paid_ads
1329,page_view,2026-05-09T06:20:48,tablet,social
1329,add_to_cart,2026-05-09T06:23:48,tablet,social
1329,checkout_start,2026-05-09T06:26:48,tablet,social
1329,purchase,2026-05-09T06:29:48,tablet,social
1330,page_view,2026-01-26T16:51:49,desktop,paid_ads
1330,add_to_cart,2026-01-26T16:54:49,desktop,paid_ads
1330,checkout_start,2026-01-26T16:57:49,desktop,paid_ads
1330,purchase,2026-01-26T17:00:49,desktop,paid_ads
1331,page_view,2026-04-29T02:56:40,mobile,organic
1331,add_to_cart,2026-04-29T02:59:40,mobile,organic
1332,page_view,2026-02-06T22:10:32,desktop,social
1333,page_view,2026-03-29T14:50:08,desktop,email
1333,add_to_cart,2026-03-29T14:53:08,desktop,email
1333,checkout_start,2026-03-29T14:56:08,desktop,email
1334,page_view,2026-04-10T07:13:39,desktop,paid_ads
1335,page_view,2026-05-08T03:51:00,desktop,referral
1335,add_to_cart,2026-05-08T03:54:00,desktop,referral
1336,page_view,2026-01-23T15:06:29,tablet,paid_ads
1336,add_to_cart,2026-01-23T15:09:29,tablet,paid_ads
1337,page_view,2026-04-04T11:05:04,mobile,organic
1337,add_to_cart,2026-04-04T11:08:04,mobile,organic
1338,page_view,2026-03-07T14:41:59,mobile,organic
1338,add_to_cart,2026-03-07T14:44:59,mobile,organic
1338,checkout_start,2026-03-07T14:47:59,mobile,organic
1338,purchase,2026-03-07T14:50:59,mobile,organic
1339,page_view,2026-02-03T14:23:32,desktop,paid_ads
1340,page_view,2026-04-16T16:28:16,mobile,referral
1341,page_view,2026-06-14T01:47:50,mobile,referral
1341,add_to_cart,2026-06-14T01:50:50,mobile,referral
1342,page_view,2026-03-16T12:10:36,desktop,organic
1342,add_to_cart,2026-03-16T12:13:36,desktop,organic
1342,checkout_start,2026-03-16T12:16:36,desktop,organic
1342,purchase,2026-03-16T12:19:36,desktop,organic
1343,page_view,2026-05-17T14:06:05,mobile,organic
1343,add_to_cart,2026-05-17T14:09:05,mobile,organic
1343,checkout_start,2026-05-17T14:12:05,mobile,organic
1344,page_view,2026-04-13T10:04:20,mobile,paid_ads
1344,add_to_cart,2026-04-13T10:07:20,mobile,paid_ads
1345,page_view,2026-01-30T08:29:02,desktop,organic
1346,page_view,2026-02-24T10:36:02,mobile,referral
1347,page_view,2026-04-03T13:30:13,mobile,social
1347,add_to_cart,2026-04-03T13:33:13,mobile,social
1348,page_view,2026-03-11T08:40:11,desktop,referral
1348,add_to_cart,2026-03-11T08:43:11,desktop,referral
1348,checkout_start,2026-03-11T08:46:11,desktop,referral
1348,purchase,2026-03-11T08:49:11,desktop,referral
1349,page_view,2026-03-08T05:53:03,mobile,social
1349,add_to_cart,2026-03-08T05:56:03,mobile,social
1350,page_view,2026-02-12T06:22:26,desktop,organic
1351,page_view,2026-04-22T11:58:44,desktop,paid_ads
1352,page_view,2026-06-02T06:04:46,desktop,social
1353,page_view,2026-03-23T00:09:57,mobile,email
1354,page_view,2026-01-30T21:26:16,desktop,organic
1355,page_view,2026-02-02T20:28:40,mobile,organic
1356,page_view,2026-02-18T13:44:34,mobile,organic
1357,page_view,2026-02-23T06:43:36,mobile,email
1358,page_view,2026-03-19T09:32:52,mobile,paid_ads
1359,page_view,2026-04-27T13:26:22,desktop,email
1359,add_to_cart,2026-04-27T13:29:22,desktop,email
1359,checkout_start,2026-04-27T13:32:22,desktop,email
1359,purchase,2026-04-27T13:35:22,desktop,email
1360,page_view,2026-04-06T05:35:38,mobile,referral
1360,add_to_cart,2026-04-06T05:38:38,mobile,referral
1361,page_view,2026-04-22T20:18:44,desktop,organic
1362,page_view,2026-01-23T03:05:41,desktop,referral
1362,add_to_cart,2026-01-23T03:08:41,desktop,referral
1363,page_view,2026-06-09T17:06:40,desktop,organic
1363,add_to_cart,2026-06-09T17:09:40,desktop,organic
1363,checkout_start,2026-06-09T17:12:40,desktop,organic
1363,purchase,2026-06-09T17:15:40,desktop,organic
1364,page_view,2026-05-22T12:07:12,desktop,organic
1365,page_view,2026-04-29T13:58:52,mobile,referral
1366,page_view,2026-04-06T07:32:18,mobile,social
1366,add_to_cart,2026-04-06T07:35:18,mobile,social
1367,page_view,2026-04-17T21:15:00,desktop,organic
1368,page_view,2026-02-09T11:53:52,mobile,paid_ads
1369,page_view,2026-02-13T18:27:15,mobile,email
1370,page_view,2026-04-11T01:51:59,desktop,paid_ads
1371,page_view,2026-02-14T12:57:20,desktop,organic
1372,page_view,2026-02-02T16:07:40,mobile,paid_ads
1373,page_view,2026-03-08T17:10:20,desktop,paid_ads
1373,add_to_cart,2026-03-08T17:13:20,desktop,paid_ads
1373,checkout_start,2026-03-08T17:16:20,desktop,paid_ads
1373,purchase,2026-03-08T17:19:20,desktop,paid_ads
1374,page_view,2026-01-21T18:24:01,desktop,organic
1375,page_view,2026-06-11T11:11:15,mobile,organic
1376,page_view,2026-03-04T23:49:51,mobile,organic
1377,page_view,2026-03-12T02:59:09,desktop,social
1378,page_view,2026-01-27T03:29:59,desktop,email
1379,page_view,2026-02-16T02:04:31,mobile,organic
1380,page_view,2026-01-26T15:50:01,mobile,referral
1381,page_view,2026-02-23T21:26:24,desktop,paid_ads
1382,page_view,2026-02-11T05:19:00,mobile,email
1383,page_view,2026-01-09T03:21:22,desktop,email
1384,page_view,2026-02-10T16:47:16,mobile,email
1385,page_view,2026-01-06T16:32:48,mobile,organic
1385,add_to_cart,2026-01-06T16:35:48,mobile,organic
1386,page_view,2026-03-25T04:14:05,mobile,organic
1387,page_view,2026-05-04T06:05:22,mobile,referral
1388,page_view,2026-05-07T13:32:25,mobile,email
1389,page_view,2026-03-13T12:06:37,mobile,organic
1390,page_view,2026-02-22T23:31:27,mobile,paid_ads
1391,page_view,2026-03-23T19:06:38,desktop,paid_ads
1391,add_to_cart,2026-03-23T19:09:38,desktop,paid_ads
1391,checkout_start,2026-03-23T19:12:38,desktop,paid_ads
1391,purchase,2026-03-23T19:15:38,desktop,paid_ads
1392,page_view,2026-05-11T08:37:26,desktop,paid_ads
1392,add_to_cart,2026-05-11T08:40:26,desktop,paid_ads
1393,page_view,2026-04-01T12:01:07,tablet,email
1393,add_to_cart,2026-04-01T12:04:07,tablet,email
1393,checkout_start,2026-04-01T12:07:07,tablet,email
1393,purchase,2026-04-01T12:10:07,tablet,email
1394,page_view,2026-02-07T10:07:00,mobile,organic
1394,add_to_cart,2026-02-07T10:10:00,mobile,organic
1394,checkout_start,2026-02-07T10:13:00,mobile,organic
1394,purchase,2026-02-07T10:16:00,mobile,organic
1395,page_view,2026-04-09T09:38:13,desktop,social
1396,page_view,2026-06-05T21:04:36,mobile,organic
1397,page_view,2026-03-23T10:12:12,desktop,paid_ads
1397,add_to_cart,2026-03-23T10:15:12,desktop,paid_ads
1397,checkout_start,2026-03-23T10:18:12,desktop,paid_ads
1397,purchase,2026-03-23T10:21:12,desktop,paid_ads
1398,page_view,2026-03-25T18:24:15,mobile,organic
1399,page_view,2026-05-28T00:58:29,desktop,organic
1399,add_to_cart,2026-05-28T01:01:29,desktop,organic
1400,page_view,2026-05-16T01:21:41,desktop,paid_ads
1400,add_to_cart,2026-05-16T01:24:41,desktop,paid_ads
1400,checkout_start,2026-05-16T01:27:41,desktop,paid_ads
1401,page_view,2026-03-23T11:25:05,mobile,paid_ads
1402,page_view,2026-04-11T09:44:29,desktop,organic
1403,page_view,2026-04-06T19:06:01,desktop,email
1403,add_to_cart,2026-04-06T19:09:01,desktop,email
1404,page_view,2026-04-22T07:10:05,tablet,organic
1404,add_to_cart,2026-04-22T07:13:05,tablet,organic
1405,page_view,2026-01-02T22:55:03,desktop,paid_ads
1405,add_to_cart,2026-01-02T22:58:03,desktop,paid_ads
1406,page_view,2026-01-20T08:21:44,tablet,organic
1407,page_view,2026-02-13T04:37:29,mobile,social
1407,add_to_cart,2026-02-13T04:40:29,mobile,social
1407,checkout_start,2026-02-13T04:43:29,mobile,social
1407,purchase,2026-02-13T04:46:29,mobile,social
1408,page_view,2026-05-14T16:15:36,desktop,email
1409,page_view,2026-05-04T07:05:16,mobile,paid_ads
1410,page_view,2026-03-04T21:41:47,mobile,email
1411,page_view,2026-05-07T01:13:00,mobile,email
1412,page_view,2026-05-05T03:21:13,mobile,paid_ads
1413,page_view,2026-03-22T09:45:29,mobile,social
1414,page_view,2026-02-03T07:58:23,mobile,social
1414,add_to_cart,2026-02-03T08:01:23,mobile,social
1415,page_view,2026-04-13T06:04:17,mobile,email
1416,page_view,2026-05-28T20:06:09,tablet,email
1417,page_view,2026-01-05T14:11:17,mobile,organic
1417,add_to_cart,2026-01-05T14:14:17,mobile,organic
1418,page_view,2026-05-21T02:22:27,mobile,paid_ads
1418,add_to_cart,2026-05-21T02:25:27,mobile,paid_ads
1419,page_view,2026-04-23T08:23:06,mobile,paid_ads
1419,add_to_cart,2026-04-23T08:26:06,mobile,paid_ads
1420,page_view,2026-02-18T12:11:38,mobile,referral
1420,add_to_cart,2026-02-18T12:14:38,mobile,referral
1421,page_view,2026-01-13T20:15:07,mobile,paid_ads
1421,add_to_cart,2026-01-13T20:18:07,mobile,paid_ads
1421,checkout_start,2026-01-13T20:21:07,mobile,paid_ads
1421,purchase,2026-01-13T20:24:07,mobile,paid_ads
1422,page_view,2026-06-08T22:45:25,mobile,paid_ads
1422,add_to_cart,2026-06-08T22:48:25,mobile,paid_ads
1422,checkout_start,2026-06-08T22:51:25,mobile,paid_ads
1422,purchase,2026-06-08T22:54:25,mobile,paid_ads
1423,page_view,2026-02-22T11:40:18,mobile,paid_ads
1424,page_view,2026-02-17T16:58:44,mobile,organic
1425,page_view,2026-03-03T05:20:43,desktop,email
1425,add_to_cart,2026-03-03T05:23:43,desktop,email
1425,checkout_start,2026-03-03T05:26:43,desktop,email
1426,page_view,2026-05-02T13:21:01,mobile,organic
1426,add_to_cart,2026-05-02T13:24:01,mobile,organic
1426,checkout_start,2026-05-02T13:27:01,mobile,organic
1426,purchase,2026-05-02T13:30:01,mobile,organic
1427,page_view,2026-05-30T00:31:55,tablet,paid_ads
1427,add_to_cart,2026-05-30T00:34:55,tablet,paid_ads
1427,checkout_start,2026-05-30T00:37:55,tablet,paid_ads
1428,page_view,2026-02-28T16:32:10,tablet,paid_ads
1429,page_view,2026-03-27T14:31:47,mobile,social
1429,add_to_cart,2026-03-27T14:34:47,mobile,social
1430,page_view,2026-04-28T00:52:22,mobile,email
1430,add_to_cart,2026-04-28T00:55:22,mobile,email
1430,checkout_start,2026-04-28T00:58:22,mobile,email
1430,purchase,2026-04-28T01:01:22,mobile,email
1431,page_view,2026-06-13T00:09:26,desktop,organic
1432,page_view,2026-05-08T00:15:36,mobile,email
1433,page_view,2026-01-23T06:58:24,mobile,referral
1434,page_view,2026-05-20T14:56:33,desktop,referral
1434,add_to_cart,2026-05-20T14:59:33,desktop,referral
1435,page_view,2026-05-31T13:17:19,mobile,organic
1435,add_to_cart,2026-05-31T13:20:19,mobile,organic
1436,page_view,2026-02-01T13:50:29,desktop,email
1437,page_view,2026-01-29T00:31:59,mobile,social
1438,page_view,2026-03-16T19:35:42,mobile,paid_ads
1438,add_to_cart,2026-03-16T19:38:42,mobile,paid_ads
1439,page_view,2026-04-27T01:13:18,mobile,organic
1440,page_view,2026-01-02T13:22:42,mobile,organic
1441,page_view,2026-03-14T16:42:49,mobile,organic
1442,page_view,2026-02-06T23:12:27,desktop,referral
1443,page_view,2026-05-02T11:15:51,mobile,organic
1444,page_view,2026-01-26T08:58:19,mobile,paid_ads
1445,page_view,2026-03-24T18:08:43,mobile,organic
1446,page_view,2026-02-21T09:19:05,mobile,organic
1446,add_to_cart,2026-02-21T09:22:05,mobile,organic
1447,page_view,2026-04-22T03:08:33,mobile,paid_ads
1448,page_view,2026-04-02T14:22:27,tablet,organic
1449,page_view,2026-05-24T00:49:26,mobile,referral
1449,add_to_cart,2026-05-24T00:52:26,mobile,referral
1449,checkout_start,2026-05-24T00:55:26,mobile,referral
1450,page_view,2026-04-06T04:39:34,desktop,social
1451,page_view,2026-04-11T04:25:42,mobile,social
1451,add_to_cart,2026-04-11T04:28:42,mobile,social
1452,page_view,2026-01-14T02:03:17,mobile,social
1453,page_view,2026-01-25T09:36:30,mobile,email
1454,page_view,2026-05-30T21:32:47,mobile,social
1455,page_view,2026-05-24T23:31:08,mobile,email
1455,add_to_cart,2026-05-24T23:34:08,mobile,email
1456,page_view,2026-03-21T23:59:00,mobile,social
1457,page_view,2026-01-18T00:09:38,mobile,email
1458,page_view,2026-01-27T15:01:53,mobile,paid_ads
1459,page_view,2026-03-18T12:30:11,desktop,paid_ads
1460,page_view,2026-06-06T21:28:54,mobile,social
1461,page_view,2026-01-06T05:09:52,mobile,organic
1462,page_view,2026-05-20T06:30:30,mobile,organic
1462,add_to_cart,2026-05-20T06:33:30,mobile,organic
1463,page_view,2026-03-12T12:24:44,mobile,referral
1464,page_view,2026-02-07T00:18:29,desktop,paid_ads
1464,add_to_cart,2026-02-07T00:21:29,desktop,paid_ads
1464,checkout_start,2026-02-07T00:24:29,desktop,paid_ads
1464,purchase,2026-02-07T00:27:29,desktop,paid_ads
1465,page_view,2026-02-05T14:56:46,desktop,organic
1466,page_view,2026-05-09T16:13:22,mobile,organic
1467,page_view,2026-02-14T20:09:22,mobile,paid_ads
1468,page_view,2026-02-05T08:50:48,mobile,paid_ads
1469,page_view,2026-06-15T15:24:30,mobile,referral
1470,page_view,2026-05-10T21:33:16,desktop,organic
1470,add_to_cart,2026-05-10T21:36:16,desktop,organic
1470,checkout_start,2026-05-10T21:39:16,desktop,organic
1471,page_view,2026-04-14T02:02:01,desktop,organic
1472,page_view,2026-01-28T15:59:43,mobile,organic
1473,page_view,2026-03-02T03:57:56,tablet,social
1473,add_to_cart,2026-03-02T04:00:56,tablet,social
1474,page_view,2026-01-17T01:39:16,mobile,social
1474,add_to_cart,2026-01-17T01:42:16,mobile,social
1475,page_view,2026-06-05T20:53:01,desktop,organic
1476,page_view,2026-04-07T04:40:36,desktop,organic
1477,page_view,2026-03-15T07:12:47,mobile,organic
1477,add_to_cart,2026-03-15T07:15:47,mobile,organic
1478,page_view,2026-05-30T00:40:42,mobile,social
1478,add_to_cart,2026-05-30T00:43:42,mobile,social
1478,checkout_start,2026-05-30T00:46:42,mobile,social
1478,purchase,2026-05-30T00:49:42,mobile,social
1479,page_view,2026-03-29T05:43:46,desktop,paid_ads
1480,page_view,2026-02-18T06:36:52,mobile,email
1481,page_view,2026-05-24T04:51:04,desktop,paid_ads
1481,add_to_cart,2026-05-24T04:54:04,desktop,paid_ads
1481,checkout_start,2026-05-24T04:57:04,desktop,paid_ads
1482,page_view,2026-05-13T09:06:07,mobile,paid_ads
1483,page_view,2026-01-06T07:52:18,mobile,organic
1484,page_view,2026-01-18T05:18:04,desktop,organic
1485,page_view,2026-06-06T16:19:25,mobile,organic
1486,page_view,2026-05-30T15:59:58,desktop,paid_ads
1487,page_view,2026-04-18T08:12:21,mobile,email
1488,page_view,2026-03-26T21:58:56,mobile,organic
1488,add_to_cart,2026-03-26T22:01:56,mobile,organic
1489,page_view,2026-06-06T22:53:48,desktop,social
1490,page_view,2026-04-17T19:47:39,mobile,organic
1491,page_view,2026-02-03T08:46:02,mobile,social
1491,add_to_cart,2026-02-03T08:49:02,mobile,social
1492,page_view,2026-05-03T09:50:54,mobile,organic
1493,page_view,2026-01-07T06:34:38,tablet,organic
1494,page_view,2026-05-22T15:03:24,desktop,email
1495,page_view,2026-04-20T17:08:07,mobile,email
1496,page_view,2026-04-05T11:12:21,tablet,social
1496,add_to_cart,2026-04-05T11:15:21,tablet,social
1496,checkout_start,2026-04-05T11:18:21,tablet,social
1496,purchase,2026-04-05T11:21:21,tablet,social
1497,page_view,2026-05-18T18:02:51,desktop,paid_ads
1497,add_to_cart,2026-05-18T18:05:51,desktop,paid_ads
1497,checkout_start,2026-05-18T18:08:51,desktop,paid_ads
1498,page_view,2026-02-16T09:02:20,mobile,organic
1498,add_to_cart,2026-02-16T09:05:20,mobile,organic
1499,page_view,2026-06-05T12:30:42,mobile,organic
1499,add_to_cart,2026-06-05T12:33:42,mobile,organic
1499,checkout_start,2026-06-05T12:36:42,mobile,organic
1499,purchase,2026-06-05T12:39:42,mobile,organic
1500,page_view,2026-02-26T14:45:19,desktop,email
1501,page_view,2026-03-04T16:57:17,mobile,social
1501,add_to_cart,2026-03-04T17:00:17,mobile,social
1502,page_view,2026-04-16T22:39:31,mobile,organic
1502,add_to_cart,2026-04-16T22:42:31,mobile,organic
1502,checkout_start,2026-04-16T22:45:31,mobile,organic
1502,purchase,2026-04-16T22:48:31,mobile,organic
1503,page_view,2026-02-01T11:46:52,desktop,organic
1504,page_view,2026-04-23T20:48:29,mobile,organic
1505,page_view,2026-03-11T08:37:24,desktop,organic
1505,add_to_cart,2026-03-11T08:40:24,desktop,organic
1506,page_view,2026-04-09T15:01:55,desktop,organic
1506,add_to_cart,2026-04-09T15:04:55,desktop,organic
1506,checkout_start,2026-04-09T15:07:55,desktop,organic
1506,purchase,2026-04-09T15:10:55,desktop,organic
1507,page_view,2026-01-09T17:48:22,desktop,paid_ads
1508,page_view,2026-03-28T08:51:48,desktop,referral
1509,page_view,2026-06-09T13:55:27,mobile,social
1510,page_view,2026-01-28T17:24:46,desktop,referral
1511,page_view,2026-05-17T14:27:36,tablet,organic
1512,page_view,2026-04-08T14:47:59,mobile,social
1512,add_to_cart,2026-04-08T14:50:59,mobile,social
1513,page_view,2026-03-12T02:15:49,desktop,organic
1514,page_view,2026-06-07T08:23:17,mobile,organic
1515,page_view,2026-06-05T00:07:19,desktop,social
1516,page_view,2026-02-15T14:29:01,mobile,organic
1517,page_view,2026-05-03T20:54:35,tablet,paid_ads
1517,add_to_cart,2026-05-03T20:57:35,tablet,paid_ads
1517,checkout_start,2026-05-03T21:00:35,tablet,paid_ads
1518,page_view,2026-03-22T02:28:11,desktop,organic
1518,add_to_cart,2026-03-22T02:31:11,desktop,organic
1519,page_view,2026-02-28T20:11:09,mobile,organic
1520,page_view,2026-01-10T05:43:32,mobile,email
1521,page_view,2026-02-28T01:45:16,mobile,paid_ads
1522,page_view,2026-04-01T17:45:02,desktop,organic
1523,page_view,2026-04-24T03:32:04,mobile,organic
1523,add_to_cart,2026-04-24T03:35:04,mobile,organic
1523,checkout_start,2026-04-24T03:38:04,mobile,organic
1523,purchase,2026-04-24T03:41:04,mobile,organic
1524,page_view,2026-03-14T04:01:20,mobile,organic
1525,page_view,2026-04-06T15:18:39,tablet,paid_ads
1525,add_to_cart,2026-04-06T15:21:39,tablet,paid_ads
1525,checkout_start,2026-04-06T15:24:39,tablet,paid_ads
1525,purchase,2026-04-06T15:27:39,tablet,paid_ads
1526,page_view,2026-03-22T16:45:49,mobile,organic
1527,page_view,2026-02-25T12:53:37,desktop,social
1527,add_to_cart,2026-02-25T12:56:37,desktop,social
1528,page_view,2026-01-21T02:59:14,tablet,paid_ads
